Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date,Delivery Time
45924.0,2017-12-20,Low,1.0,29.36,Regular Air,3.2,New Brunswick,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-12-25,5
10563.0,2017-09-28,Critical,50.0,334.2894,Regular Air,5.8,Yukon,Corporate,Office Supplies,Paper,Small Box,2017-09-30,2
25985.0,2019-09-02,Low,50.0,246.77,Regular Air,3.3,Quebec,Small Business,Furniture,Office Furnishings,Small Pack,2019-09-04,2
28769.0,2017-08-27,Low,6.0,209.45,Regular Air,2.1,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,2017-08-27,0
4965.0,2017-10-19,Low,46.0,307.23,Regular Air,8.5,Ontario,Corporate,Office Supplies,Paper,Small Box,2017-10-24,5
512.0,2018-05-18,Low,48.0,862.82,Express Air,11.4,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,2018-05-20,2
26535.0,2019-03-20,Not Specified,33.0,151.62,Regular Air,5.6,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-03-22,2
23366.0,2017-11-18,Not Specified,5.0,318.7,Regular Air,21.4,Yukon,Corporate,Office Supplies,Storage & Organization,Small Box,2017-11-18,0
24519.0,2018-06-10,Critical,22.0,136.49,Regular Air,6.0,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2018-06-11,1
35587.0,2018-11-09,Critical,43.0,223.38,Regular Air,6.1,British Columbia,Consumer,Furniture,Office Furnishings,Small Pack,2018-11-10,1
6564.0,2018-01-20,Low,26.0,479.61,Regular Air,4.3,Yukon,Consumer,Technology,Computer Peripherals,Small Box,2018-01-20,0
6374.0,2018-08-06,Critical,1.0,2.4,Regular Air,0.7,British Columbia,Corporate,Office Supplies,Rubber Bands,Wrap Bag,2018-08-08,2
14528.0,2016-06-14,Critical,14.0,83.93,Regular Air,1.6,Nova Scotia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2016-06-16,2
21792.0,2019-09-25,Not Specified,26.0,388.1532,Regular Air,6.9,Alberta,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2019-09-27,2
38693.0,2018-06-13,Low,3.0,2378.19,Regular Air,26.2,Ontario,Home Office,Technology,Copiers and Fax,Large Box,2018-06-20,7
56710.0,2017-05-10,Not Specified,16.0,892.3,Regular Air,4.3,Ontario,Consumer,Technology,Telephones and Communication,Small Box,2017-05-11,1
12418.0,2019-02-17,Not Specified,38.0,319.94,Regular Air,7.0,Yukon,Home Office,Office Supplies,Storage & Organization,Medium Box,2019-02-19,2
9857.0,2017-05-10,High,16.0,2531.81,Regular Air,21.4,Ontario,Home Office,Office Supplies,Envelopes,Small Box,2017-05-12,2
56423.0,2018-12-24,Not Specified,41.0,182.7774,Express Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,2018-12-25,1
37729.0,2016-01-15,Not Specified,48.0,479.24,Regular Air,6.6,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-01-15,0
48642.0,2017-01-31,High,4.0,40.37,Regular Air,3.7,Ontario,Home Office,Office Supplies,Appliances,Small Box,2017-02-02,2
48288.0,2018-07-21,Medium,25.0,3539.86,Delivery Truck,58.6,British Columbia,Consumer,Furniture,Bookcases,Jumbo Box,2018-07-23,2
57253.0,2016-01-05,Critical,43.0,83.55,Regular Air,0.8,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,2016-01-06,1
1824.0,2016-05-03,Critical,39.0,11402.2,Regular Air,26.2,Alberta,Corporate,Furniture,Chairs & Chairmats,Large Box,2016-05-04,1
2052.0,2019-04-12,High,23.0,115.4851,Regular Air,5.7,Yukon,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2019-04-14,2
44679.0,2019-06-03,Medium,35.0,2144.52,Regular Air,13.1,British Columbia,Small Business,Furniture,Office Furnishings,Medium Box,2019-06-05,2
13767.0,2017-08-25,High,45.0,1502.0029,Regular Air,3.5,Saskachewan,Corporate,Technology,Telephones and Communication,Small Pack,2017-08-27,2
38117.0,2017-04-19,Low,28.0,514.96,Regular Air,12.0,Ontario,Home Office,Office Supplies,Storage & Organization,Small Box,2017-04-24,5
21475.0,2018-02-19,Critical,15.0,5303.76,Delivery Truck,80.5,Yukon,Consumer,Furniture,Tables,Jumbo Box,2018-02-20,1
39872.0,2017-02-21,Critical,5.0,17.38,Regular Air,1.1,Ontario,Home Office,Office Supplies,Labels,Small Box,2017-02-22,1
57894.0,2019-04-03,Low,47.0,14318.75,Delivery Truck,28.4,Quebec,Home Office,Technology,Office Machines,Jumbo Drum,2019-04-05,2
50471.0,2019-01-02,Low,25.0,6269.4,Delivery Truck,30.1,Nova Scotia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2019-01-04,2
21799.0,2018-04-18,Not Specified,42.0,124.11,Express Air,2.6,New Brunswick,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2018-04-19,1
44935.0,2017-11-16,High,37.0,106.63,Regular Air,0.9,Manitoba,Consumer,Office Supplies,Rubber Bands,Wrap Bag,2017-11-19,3
24007.0,2017-08-25,Low,28.0,340.1,Regular Air,7.5,Northwest Territories,Home Office,Office Supplies,Envelopes,Small Box,2017-09-01,7
21442.0,2016-12-24,Low,48.0,3170.3672,Delivery Truck,39.2,Manitoba,Consumer,Furniture,Bookcases,Jumbo Box,2016-12-31,7
20007.0,2016-08-04,Not Specified,49.0,88.39,Regular Air,1.7,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2016-08-05,1
39876.0,2019-04-13,High,43.0,17408.71,Regular Air,21.4,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2019-04-15,2
25120.0,2016-02-04,Medium,46.0,253.75,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,2016-02-06,2
52896.0,2017-10-21,High,36.0,15363.74,Delivery Truck,81.7,Ontario,Home Office,Furniture,Tables,Jumbo Box,2017-10-23,2
14368.0,2018-09-09,High,5.0,558.6,Regular Air,15.0,Ontario,Consumer,Furniture,Office Furnishings,Medium Box,2018-09-10,1
39652.0,2019-05-04,Low,5.0,15.63,Regular Air,0.5,Alberta,Consumer,Office Supplies,Labels,Small Box,2019-05-06,2
5957.0,2017-12-25,High,15.0,73.1,Regular Air,7.2,New Brunswick,Small Business,Office Supplies,Paper,Small Box,2017-12-26,1
326.0,2018-06-02,High,34.0,233.55,Regular Air,5.3,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2018-06-03,1
28802.0,2017-11-03,High,36.0,359.79,Express Air,5.2,British Columbia,Home Office,Office Supplies,Paper,Small Box,2017-11-06,3
1826.0,2019-04-15,Not Specified,5.0,30.3024,Regular Air,5.1,Ontario,Corporate,Office Supplies,Paper,Small Box,2019-04-16,1
25953.0,2016-09-26,Critical,19.0,2110.99,Regular Air,8.2,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,2016-09-27,1
51619.0,2016-09-01,Not Specified,6.0,1025.12,Regular Air,21.4,Ontario,Consumer,Office Supplies,Storage & Organization,Small Box,2016-09-02,1
28515.0,2017-06-29,High,48.0,406.36,Regular Air,2.5,Nova Scotia,Corporate,Technology,Computer Peripherals,Small Pack,2017-07-01,2
20579.0,2019-10-01,Medium,16.0,1534.47,Regular Air,9.6,New Brunswick,Small Business,Technology,Telephones and Communication,Small Box,2019-10-04,3
49927.0,2019-07-20,Not Specified,28.0,213.49,Regular Air,4.3,Manitoba,Home Office,Furniture,Office Furnishings,Wrap Bag,2019-07-22,2
39877.0,2019-08-16,Critical,41.0,97.24,Regular Air,0.8,British Columbia,Home Office,Office Supplies,Rubber Bands,Wrap Bag,2019-08-18,2
33025.0,2016-01-24,Low,5.0,340.59,Regular Air,1.1,Quebec,Small Business,Office Supplies,Appliances,Small Box,2016-01-29,5
24390.0,2019-06-06,Low,2.0,115.21,Express Air,7.0,Ontario,Home Office,Technology,Computer Peripherals,Small Box,2019-06-08,2
4580.0,2017-11-13,Not Specified,28.0,7901.46,Delivery Truck,87.7,Quebec,Consumer,Furniture,Tables,Jumbo Box,2017-11-14,1
24515.0,2017-05-05,Critical,41.0,3264.86,Delivery Truck,36.0,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,2017-05-07,2
2022.0,2019-03-14,Critical,45.0,199.49,Regular Air,5.5,Ontario,Corporate,Office Supplies,Appliances,Small Box,2019-03-15,1
10754.0,2017-03-16,Low,7.0,51.4,Regular Air,6.4,Saskachewan,Corporate,Office Supplies,Paper,Small Box,2017-03-18,2
51169.0,2017-12-23,High,2.0,312.08,Regular Air,26.2,Northwest Territories,Home Office,Furniture,Office Furnishings,Large Box,2017-12-25,2
55271.0,2018-03-10,Medium,16.0,1763.71,Delivery Truck,44.9,Manitoba,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,2018-03-12,2
48832.0,2017-05-04,High,48.0,4794.5523,Delivery Truck,32.1,British Columbia,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,2017-05-04,0
29187.0,2016-07-30,Low,10.0,80.87,Regular Air,8.8,Alberta,Consumer,Office Supplies,Paper,Small Box,2016-08-06,7
2757.0,2018-07-18,High,42.0,609.17,Express Air,3.4,Saskachewan,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2018-07-19,1
6304.0,2018-08-10,High,30.0,213.05,Regular Air,7.1,Alberta,Corporate,Office Supplies,Paper,Small Box,2018-08-12,2
14756.0,2016-08-30,Low,2.0,45.261,Regular Air,6.6,Manitoba,Corporate,Furniture,Office Furnishings,Small Pack,2016-08-30,0
2503.0,2017-06-18,Medium,46.0,183.48,Regular Air,0.5,Alberta,Corporate,Office Supplies,Labels,Small Box,2017-06-19,1
10052.0,2016-09-06,Not Specified,46.0,173.64,Regular Air,6.7,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-09-08,2
46305.0,2018-07-29,Low,30.0,320.64,Regular Air,6.2,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2018-08-02,4
1060.0,2017-02-19,Medium,30.0,1270.6785,Regular Air,3.2,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-02-21,2
12642.0,2016-04-26,Critical,14.0,612.3931,Regular Air,7.6,Saskachewan,Home Office,Technology,Computer Peripherals,Small Box,2016-04-28,2
33537.0,2017-08-12,Medium,9.0,174.74,Regular Air,3.5,Manitoba,Corporate,Technology,Telephones and Communication,Small Pack,2017-08-13,1
58086.0,2018-03-09,Medium,27.0,165.4434,Regular Air,7.5,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2018-03-10,1
39266.0,2019-08-27,High,16.0,1049.95,Regular Air,52.4,Ontario,Small Business,Office Supplies,Appliances,Large Box,2019-08-29,2
27938.0,2016-05-04,Medium,40.0,1319.86,Regular Air,9.8,Nova Scotia,Home Office,Office Supplies,Paper,Small Box,2016-05-04,0
35652.0,2017-09-20,Low,21.0,2409.17,Delivery Truck,28.1,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,2017-09-22,2
33894.0,2017-06-13,Critical,13.0,469.66,Express Air,5.9,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,2017-06-15,2
29958.0,2018-01-05,High,47.0,329.1,Regular Air,5.6,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2018-01-06,1
47525.0,2018-03-02,Medium,40.0,694.92,Regular Air,4.3,British Columbia,Small Business,Technology,Computer Peripherals,Small Box,2018-03-03,1
25574.0,2016-03-11,Not Specified,46.0,5429.25,Delivery Truck,61.4,Saskachewan,Consumer,Furniture,Bookcases,Jumbo Box,2016-03-11,0
7457.0,2017-09-29,Not Specified,46.0,586.48,Regular Air,2.5,Manitoba,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-10-01,2
15781.0,2019-09-03,High,29.0,882.23,Regular Air,4.3,Newfoundland,Home Office,Technology,Computer Peripherals,Small Box,2019-09-04,1
6274.0,2018-07-13,Not Specified,22.0,49.61,Express Air,4.4,British Columbia,Home Office,Furniture,Office Furnishings,Small Pack,2018-07-14,1
50726.0,2018-10-30,Low,45.0,9896.15,Delivery Truck,25.4,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2018-11-03,4
4896.0,2019-08-21,Critical,10.0,1166.1609,Express Air,6.4,Nova Scotia,Small Business,Technology,Telephones and Communication,Small Box,2019-08-23,2
40289.0,2019-11-26,Not Specified,4.0,45.76,Regular Air,2.4,New Brunswick,Consumer,Office Supplies,Paper,Wrap Bag,2019-11-27,1
31495.0,2017-08-03,Low,34.0,1321.2895,Regular Air,8.8,Ontario,Consumer,Office Supplies,Storage & Organization,Small Box,2017-08-10,7
32582.0,2016-06-24,Not Specified,27.0,2975.54,Express Air,26.2,British Columbia,Consumer,Furniture,Office Furnishings,Large Box,2016-06-25,1
34179.0,2018-11-01,Not Specified,21.0,313.8,Regular Air,2.1,Alberta,Corporate,Technology,Computer Peripherals,Small Pack,2018-11-03,2
39682.0,2017-11-08,Medium,43.0,2501.54,Express Air,15.3,Alberta,Corporate,Office Supplies,Paper,Small Box,2017-11-10,2
22818.0,2016-05-21,Low,19.0,385.46,Regular Air,4.3,Alberta,Small Business,Technology,Computer Peripherals,Small Box,2016-05-25,4
12544.0,2016-03-02,Low,34.0,79.501,Regular Air,5.7,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Box,2016-03-09,7
59270.0,2017-01-10,High,48.0,27083.84,Delivery Truck,17.8,Nova Scotia,Small Business,Technology,Office Machines,Jumbo Box,2017-01-12,2
55040.0,2016-04-11,High,8.0,312.8466,Regular Air,6.8,British Columbia,Consumer,Office Supplies,Storage & Organization,Small Box,2016-04-13,2
34244.0,2017-09-28,Low,25.0,219.67,Express Air,5.9,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,2017-10-07,9
38561.0,2018-08-29,Critical,19.0,181.26,Regular Air,7.8,Saskachewan,Home Office,Furniture,Office Furnishings,Small Pack,2018-08-31,2
37794.0,2016-03-23,Low,6.0,64.92,Regular Air,7.8,Manitoba,Small Business,Furniture,Office Furnishings,Small Pack,2016-03-25,2
8416.0,2017-08-05,Low,2.0,23.61,Regular Air,11.1,Saskachewan,Small Business,Office Supplies,Paper,Small Box,2017-08-09,4
20832.0,2017-07-29,Not Specified,39.0,113.3,Regular Air,1.0,Saskachewan,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-07-31,2
58179.0,2018-09-04,Medium,3.0,42.25,Regular Air,6.1,British Columbia,Small Business,Office Supplies,Envelopes,Small Box,2018-09-05,1
46048.0,2019-12-11,Medium,35.0,478.56,Regular Air,4.8,Alberta,Home Office,Office Supplies,Storage & Organization,Small Box,2019-12-13,2
32135.0,2017-11-24,High,16.0,200.92,Regular Air,6.4,Ontario,Home Office,Technology,Office Machines,Medium Box,2017-11-26,2
11687.0,2018-12-24,High,26.0,202.16,Regular Air,1.9,Quebec,Home Office,Office Supplies,Paper,Wrap Bag,2018-12-24,0
49538.0,2017-03-16,Low,29.0,781.65,Regular Air,6.0,Ontario,Consumer,Furniture,Office Furnishings,Jumbo Drum,2017-03-20,4
30567.0,2016-01-14,Not Specified,3.0,41.42,Express Air,7.8,Saskachewan,Small Business,Furniture,Office Furnishings,Small Pack,2016-01-16,2
16676.0,2016-03-18,High,39.0,1002.38,Regular Air,9.2,Ontario,Consumer,Technology,Telephones and Communication,Medium Box,2016-03-18,0
49764.0,2017-10-02,Low,37.0,423.05,Express Air,3.6,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2017-10-06,4
50087.0,2017-05-14,Not Specified,17.0,62.98,Regular Air,1.4,Saskachewan,Corporate,Office Supplies,Rubber Bands,Wrap Bag,2017-05-16,2
29767.0,2018-02-04,High,48.0,4443.77,Regular Air,1.1,British Columbia,Home Office,Office Supplies,Appliances,Small Box,2018-02-05,1
14114.0,2016-04-05,Critical,38.0,6989.75,Delivery Truck,38.4,Quebec,Small Business,Furniture,Bookcases,Jumbo Box,2016-04-07,2
54819.0,2016-10-09,Low,46.0,2900.2409,Regular Air,9.4,Manitoba,Small Business,Technology,Telephones and Communication,Small Box,2016-10-09,0
48483.0,2016-12-09,Critical,18.0,50.8785,Express Air,1.1,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2016-12-10,1
49216.0,2016-03-18,High,11.0,277.87,Regular Air,13.9,Prince Edward Island,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2016-03-18,0
48512.0,2018-08-02,Not Specified,48.0,255.51,Regular Air,5.1,British Columbia,Consumer,Office Supplies,Paper,Small Box,2018-08-03,1
16096.0,2018-01-18,High,9.0,45.16,Express Air,1.1,Ontario,Consumer,Office Supplies,Labels,Small Box,2018-01-19,1
49216.0,2016-03-18,High,9.0,2679.13,Delivery Truck,30.0,Manitoba,Home Office,Technology,Office Machines,Jumbo Drum,2016-03-18,0
8133.0,2018-02-25,Medium,11.0,433.92,Regular Air,5.4,Saskachewan,Corporate,Office Supplies,Paper,Small Box,2018-02-26,1
52389.0,2018-10-20,Critical,31.0,701.2,Regular Air,9.6,New Brunswick,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2018-10-20,0
450.0,2018-03-03,Not Specified,35.0,581.78,Regular Air,12.0,British Columbia,Consumer,Office Supplies,Storage & Organization,Small Box,2018-03-05,2
52135.0,2017-03-23,Low,38.0,4197.57,Regular Air,21.4,Ontario,Small Business,Technology,Computer Peripherals,Small Box,2017-03-25,2
30757.0,2017-12-25,Medium,5.0,22.81,Express Air,0.9,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-12-25,0
56995.0,2016-10-14,Medium,27.0,168.6,Express Air,5.4,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-10-16,2
38947.0,2016-11-28,Critical,20.0,328.98,Regular Air,7.9,Ontario,Home Office,Furniture,Office Furnishings,Small Box,2016-11-30,2
2307.0,2017-06-27,Low,32.0,195.09,Regular Air,1.6,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-06-27,0
26726.0,2019-12-27,High,37.0,185.2277,Regular Air,5.5,Nova Scotia,Small Business,Office Supplies,Appliances,Small Box,2019-12-27,0
14400.0,2016-02-04,Medium,43.0,6515.28,Delivery Truck,85.8,Manitoba,Home Office,Furniture,Tables,Jumbo Box,2016-02-05,1
45959.0,2016-12-05,Medium,15.0,215.8618,Express Air,7.7,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-12-07,2
7776.0,2016-03-13,Medium,36.0,7729.24,Delivery Truck,25.4,Saskachewan,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2016-03-14,1
5568.0,2018-06-05,Medium,8.0,128.64,Regular Air,5.4,Saskachewan,Home Office,Furniture,Office Furnishings,Small Pack,2018-06-06,1
53767.0,2018-08-25,Not Specified,35.0,1210.33,Regular Air,6.2,Alberta,Small Business,Office Supplies,Paper,Small Box,2018-08-26,1
2211.0,2016-06-28,High,23.0,86.01,Regular Air,4.5,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,2016-06-30,2
54436.0,2016-09-18,High,37.0,343.79,Regular Air,3.0,Manitoba,Corporate,Technology,Computer Peripherals,Small Pack,2016-09-19,1
46528.0,2016-12-05,Medium,23.0,509.3628,Regular Air,10.2,Ontario,Home Office,Office Supplies,Paper,Small Box,2016-12-08,3
43207.0,2017-06-08,Low,41.0,149.73,Regular Air,2.1,Saskachewan,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-06-15,7
30597.0,2019-08-05,High,18.0,99.53,Regular Air,2.2,Ontario,Consumer,Furniture,Office Furnishings,Wrap Bag,2019-08-07,2
39460.0,2016-05-01,Not Specified,19.0,2176.3,Regular Air,2.7,Ontario,Consumer,Technology,Telephones and Communication,Small Box,2016-05-02,1
23041.0,2017-07-19,Low,21.0,185.86,Regular Air,6.6,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2017-07-26,7
5445.0,2017-07-24,Low,9.0,49.73,Regular Air,2.1,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-07-31,7
20389.0,2016-08-10,High,31.0,8001.22,Delivery Truck,44.8,British Columbia,Corporate,Furniture,Bookcases,Jumbo Box,2016-08-12,2
46434.0,2017-03-31,Critical,34.0,856.42,Regular Air,3.2,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2017-04-01,1
42657.0,2018-10-02,Low,48.0,1011.73,Regular Air,6.4,Ontario,Consumer,Office Supplies,Paper,Small Box,2018-10-04,2
50117.0,2018-06-02,Critical,17.0,50.76,Regular Air,0.5,Northwest Territories,Small Business,Office Supplies,Labels,Small Box,2018-06-04,2
26691.0,2019-08-03,Not Specified,37.0,289.36,Regular Air,6.6,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-08-04,1
45156.0,2018-02-11,Low,30.0,709.67,Regular Air,6.8,Saskachewan,Home Office,Office Supplies,Appliances,Small Box,2018-02-11,0
8992.0,2017-11-11,High,3.0,472.33,Regular Air,26.2,British Columbia,Corporate,Furniture,Chairs & Chairmats,Large Box,2017-11-12,1
52516.0,2019-01-04,High,19.0,205.86,Express Air,5.0,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2019-01-07,3
57409.0,2016-11-19,Not Specified,34.0,6673.03,Regular Air,3.2,Ontario,Small Business,Technology,Telephones and Communication,Small Box,2016-11-20,1
21634.0,2019-10-28,Not Specified,1.0,2082.81,Regular Air,15.0,Ontario,Home Office,Technology,Office Machines,Medium Box,2019-10-31,3
57511.0,2016-10-05,Critical,11.0,609.51,Regular Air,5.4,British Columbia,Corporate,Technology,Telephones and Communication,Small Pack,2016-10-07,2
11047.0,2017-12-09,Low,27.0,2130.65,Delivery Truck,64.2,New Brunswick,Home Office,Office Supplies,Appliances,Jumbo Drum,2017-12-16,7
57249.0,2017-07-19,High,30.0,1899.6,Regular Air,13.1,Ontario,Home Office,Furniture,Office Furnishings,Medium Box,2017-07-20,1
43302.0,2018-08-22,Low,4.0,9.49,Regular Air,1.7,Newfoundland,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2018-08-31,9
51554.0,2016-03-25,Medium,7.0,583.19,Delivery Truck,64.2,Saskachewan,Home Office,Office Supplies,Appliances,Jumbo Drum,2016-03-27,2
1382.0,2017-08-15,Low,5.0,95.59,Regular Air,2.7,Newfoundland,Home Office,Technology,Telephones and Communication,Wrap Bag,2017-08-19,4
57633.0,2018-02-05,High,12.0,375.7,Express Air,4.2,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,2018-02-06,1
28165.0,2019-07-09,Not Specified,2.0,26.71,Regular Air,3.2,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-07-11,2
45988.0,2016-08-31,Critical,43.0,4100.5,Express Air,60.1,Nova Scotia,Home Office,Furniture,Office Furnishings,Medium Box,2016-09-01,1
6529.0,2019-11-26,Medium,35.0,95.99,Regular Air,0.9,Saskachewan,Small Business,Office Supplies,Rubber Bands,Wrap Bag,2019-11-28,2
35910.0,2017-11-23,High,25.0,173.04,Regular Air,9.0,Saskachewan,Corporate,Office Supplies,Paper,Small Box,2017-11-25,2
48067.0,2019-06-29,Low,24.0,4291.7,Express Air,9.6,Prince Edward Island,Small Business,Technology,Telephones and Communication,Small Box,2019-06-29,0
56710.0,2017-05-10,Not Specified,21.0,787.7,Regular Air,2.1,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,2017-05-12,2
24960.0,2018-01-26,High,48.0,1883.57,Express Air,8.1,Ontario,Small Business,Technology,Computer Peripherals,Small Box,2018-01-27,1
11269.0,2019-05-26,Low,1.0,50.3,Regular Air,21.4,Prince Edward Island,Home Office,Office Supplies,Storage & Organization,Small Box,2019-06-02,7
22561.0,2018-01-19,Critical,7.0,137.62,Regular Air,9.6,Nova Scotia,Consumer,Furniture,Office Furnishings,Small Pack,2018-01-21,2
22407.0,2016-11-16,Not Specified,20.0,723.79,Regular Air,15.8,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-11-17,1
47909.0,2017-03-08,Medium,22.0,235.68,Regular Air,5.0,New Brunswick,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2017-03-09,1
46597.0,2016-12-30,Not Specified,47.0,8791.75,Regular Air,9.6,Quebec,Consumer,Technology,Telephones and Communication,Small Box,2016-12-30,0
36101.0,2019-08-20,High,3.0,477.27,Delivery Truck,57.2,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,2019-08-21,1
13090.0,2017-07-25,Not Specified,15.0,160.71,Regular Air,4.7,Yukon,Corporate,Office Supplies,Paper,Wrap Bag,2017-07-26,1
47591.0,2019-01-01,Critical,27.0,298.96,Regular Air,7.4,Yukon,Small Business,Office Supplies,Storage & Organization,Small Box,2019-01-02,1
6054.0,2018-09-07,Low,43.0,688.34,Express Air,11.4,Yukon,Corporate,Office Supplies,Storage & Organization,Small Box,2018-09-12,5
39076.0,2016-12-10,Critical,41.0,238.24,Regular Air,6.7,Quebec,Corporate,Office Supplies,Paper,Small Box,2016-12-11,1
8994.0,2016-04-06,Low,36.0,1522.98,Regular Air,21.4,Prince Edward Island,Corporate,Technology,Computer Peripherals,Small Box,2016-04-08,2
6112.0,2016-08-22,Medium,31.0,1876.74,Regular Air,6.3,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,2016-08-23,1
22119.0,2016-07-23,Low,20.0,1005.15,Regular Air,21.4,British Columbia,Corporate,Office Supplies,Appliances,Small Box,2016-07-28,5
50725.0,2017-11-22,Medium,19.0,2612.02,Regular Air,9.6,New Brunswick,Consumer,Technology,Telephones and Communication,Small Box,2017-11-24,2
38498.0,2019-04-27,Critical,30.0,3525.81,Regular Air,2.1,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,2019-04-29,2
39330.0,2017-07-16,Critical,29.0,197.7,Express Air,5.7,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2017-07-17,1
32675.0,2016-11-02,High,20.0,7345.75,Delivery Truck,64.2,Saskachewan,Corporate,Furniture,Tables,Jumbo Drum,2016-11-03,1
10022.0,2016-03-03,Low,1.0,13.03,Regular Air,2.4,Northwest Territories,Small Business,Office Supplies,Paper,Wrap Bag,2016-03-03,0
12580.0,2017-01-12,Low,43.0,150.57,Regular Air,4.2,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-01-14,2
34432.0,2016-04-06,Not Specified,20.0,261.5,Regular Air,0.5,Manitoba,Home Office,Office Supplies,Labels,Small Box,2016-04-07,1
35361.0,2016-04-05,Medium,40.0,799.22,Express Air,9.7,British Columbia,Home Office,Office Supplies,Paper,Small Box,2016-04-06,1
515.0,2017-08-27,Not Specified,19.0,421.8689,Regular Air,6.4,Nunavut,Consumer,Office Supplies,Appliances,Medium Box,2017-08-29,2
21827.0,2019-11-09,Not Specified,25.0,1446.4,Regular Air,14.1,Yukon,Corporate,Office Supplies,Appliances,Small Box,2019-11-11,2
48192.0,2016-12-15,Critical,15.0,2437.11,Delivery Truck,38.6,British Columbia,Consumer,Furniture,Bookcases,Jumbo Box,2016-12-16,1
23559.0,2017-07-17,Low,14.0,455.47,Express Air,1.6,Saskachewan,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2017-07-24,7
481.0,2019-10-07,High,44.0,4825.03,Regular Air,5.6,British Columbia,Home Office,Technology,Telephones and Communication,Small Box,2019-10-09,2
